,ID,Nome,Empreendedor,CPF_CNPJ,UF,Município,Latitude,Longitude,Posicionamento,Categoria de Risco - CRI,Dano Potencial Associado - DPA,Necessita de PAEBM,Inserido na PNSB,Nível de Emergência,Status da DCE Atual,Status da DCO Atual,Tipo de Barragem de Mineração,A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório,Quantidade Diques Internos,Quantidade Diques Selantes,Cluster
93,9814,Barragem B5,M. M. GOLD MINERACAO LTDA,28277368000110,PA,ITAITUBA,-06°21'39.010'',-56°16'01.590'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Sim,0.0,3.0,0
94,9812,Barragem B3,M. M. GOLD MINERACAO LTDA,28277368000110,PA,ITAITUBA,-06°21'56.170'',-56°15'59.710'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Sim,1.0,1.0,0
95,9826,Cajueiro,PARÁ ALTA FLORESTA GOLD MINERAÇÃO LTDA EPP,27567120000121,PA,JACAREACANGA,-09°20'46.304'',-56°33'10.533'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Sim,4.0,4.0,3
96,9324,Lagoa de Disposição n°04 - LD4,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'12.100'',-56°10'41.300'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Cava com Barramento Construído,Não,0.0,0.0,1
97,9847,LD 8 - Lagoa de disposição 8,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°32'11.320'',-56°10'01.099'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Cava com Barramento Construído,Não,0.0,0.0,1
98,9273,LE - Lagoa de Espessamento,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°30'18.000'',-56°10'32.800'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
99,9274,LD1 - Lagoa de Disposição 01,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°30'02.500'',-56°10'00.500'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
100,9275,LD2 - Lagoa de Disposição 02,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'47.800'',-56°10'25.700'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
101,9276,LD3 - Lagoa de Disposição 03,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'45.200'',-56°11'16.840'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
102,9464,Lagoa de Disposição n°05 - LD5,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'10.500'',-56°11'45.600'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
103,9505,LD6 - Lagoa de Disposição 6,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'13.000'',-56°10'23.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,1.0,1
104,9640,LD7 - Lagoa de Disposição 7,Alcoa World Alumina Brasil Ltda.,06167730000168,PA,JURUTI,-02°29'02.500'',-56°12'06.600'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Cava com Barramento Construído,Não,0.0,0.0,1
105,9780,Bacia do Castanheira,BURITIRAMA MINERACAO S.A. FALIDO,27121672000101,PA,MARABÁ,-05°30'48.910'',-50°14'07.920'',Sul do Equador,Alta,Alta,Sim,Sim,Emergência Nivel 1,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,0
106,8704,BARRAGEM DE FINOS II,SALOBO METAIS S/A,33931478000194,PA,MARABÁ,-05°49'26.300'',-50°29'29.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
107,8707,BARRAGEM DE REJEITOS ,SALOBO METAIS S/A,33931478000194,PA,MARABÁ,-05°46'40.800'',-50°31'22.500'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
108,9355,Barragem do Bandeira,BURITIRAMA MINERACAO S.A. FALIDO,27121672000101,PA,MARABÁ,-05°30'45.000'',-50°13'21.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Nível de Alerta,1º Campanha 2024 - Atestado,1º Campanha 2023 - Não Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
109,9765,Dique do Grotão,BURITIRAMA MINERACAO S.A. FALIDO,27121672000101,PA,MARABÁ,-05°30'32.687'',-50°14'00.427'',Sul do Equador,Alta,Média,Não,Sim,Emergência Nivel 1,1º Campanha 2024 - Não Atestado,1º Campanha 2023 - Não Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
110,8618,DIQUE DE FINOS I,SALOBO METAIS S/A,33931478000194,PA,MARABÁ,-05°49'02.136'',-50°34'01.808'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
111,8628,DIQUE DE FINOS II,SALOBO METAIS S/A,33931478000194,PA,MARABÁ,-05°49'57.400'',-50°32'28.000'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
112,8689,DIQUE DE FINOS III,SALOBO METAIS S/A,33931478000194,PA,MARABÁ,-05°46'46.700'',-50°32'19.100'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
113,10252,SP-24A,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'10.484'',-56°29'50.159'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
114,10253,SP-24B,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'08.381'',-56°30'08.511'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
115,10254,SP-24C,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'24.409'',-56°30'00.188'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
116,9545,SP-25A,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'09.850'',-56°29'32.130'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
117,10066,SP-25B,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'19.180'',-56°29'14.460'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
118,10067,SP-25C,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'25.900'',-56°29'30.730'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
119,8602,TP2,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'35.400'',-56°26'16.800'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
120,8597,SP7C,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'10.900'',-56°26'41.600'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
121,8599,SP9,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'29.700'',-56°27'39.300'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
122,8600,SP9A,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'06.700'',-56°27'44.100'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
123,9289,TP3,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'16.000'',-56°28'21.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
124,8601,TP1,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'54.400'',-56°24'39.900'',Sul do Equador,Média,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
125,8578,SP4 Norte,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'05.300'',-56°25'37.400'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,0.0,0
126,8595,SP7A,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'17.600'',-56°26'03.100'',Sul do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
127,8579,SP4 Sul,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'26.200'',-56°25'37.100'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
128,8581,SP5 Leste,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'57.700'',-56°26'07.500'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
129,8588,SP5 Oeste,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'58.200'',-56°26'40.400'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
130,8590,SP6,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'34.800'',-56°25'27.400'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
131,8596,SP7B,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'11.000'',-56°26'24.300'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
132,8598,SP8,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'24.500'',-56°27'10.100'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
133,8565,SP13,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'34.600'',-56°28'02.300'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
134,8566,SP14,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'55.500'',-56°28'13.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
135,8567,SP15,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'59.600'',-56°28'31.500'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
136,8575,SP16,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'38.000'',-56°28'34.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
137,9457,SP19,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'51.144'',-56°28'08.144'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
138,8577,SP2_3,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'04.900'',-56°24'13.300'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
139,8557,Barragem A1,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°28'18.900'',-56°23'08.700'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
140,8559,Barragem Água Fria,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°27'56.900'',-56°23'26.400'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
141,8560,SP1,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'58.500'',-56°25'05.400'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
142,8561,SP10,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'00.600'',-56°27'09.600'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
143,8562,SP11,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°40'57.500'',-56°27'47.800'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
144,8563,SP12,MINERACAO RIO DO NORTE SA,04932216000146,PA,ORIXIMINÁ,-01°41'14.300'',-56°28'05.700'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
145,8269,Usina,MINERACAO ONCA PUMA S.A.,48256824000153,PA,OURILÂNDIA DO NORTE,-06°34'49.700'',-51°04'37.500'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
146,9125,B1,MINERACAO PARAGOMINAS S.A. Filial: MINERACAO PARAGOMINAS S.A.,12094570000410,PA,PARAGOMINAS,-03°15'54.986'',-47°45'11.400'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,1.0,0.0,0
147,9127,B5,MINERACAO PARAGOMINAS S.A. Filial: MINERACAO PARAGOMINAS S.A.,12094570000410,PA,PARAGOMINAS,-03°16'30.000'',-47°44'10.800'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,3
148,9197,RP1,MINERACAO PARAGOMINAS S.A.,12094570000410,PA,PARAGOMINAS,-03°15'53.440'',-47°43'16.200'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,4.0,0.0,0
149,9128,B6,MINERACAO PARAGOMINAS S.A. Filial: MINERACAO PARAGOMINAS S.A.,12094570000410,PA,PARAGOMINAS,-03°15'34.180'',-47°45'29.400'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
150,9326,PDE02,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°06'26.050'',-50°19'04.929'',Sul do Equador,Não se aplica,Não se aplica,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
151,9361,Dique do Puma 01,MINERACAO ONCA PUMA S.A.,48256824000153,PA,PARAUAPEBAS,-06°29'06.900'',-51°04'39.100'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
152,10193,Dique do Puma 04,MINERACAO ONCA PUMA S.A.,48256824000153,PA,PARAUAPEBAS,-06°28'44.522'',-51°03'41.313'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
153,10237,Dique do Puma 08,MINERACAO ONCA PUMA S.A.,48256824000153,PA,PARAUAPEBAS,-06°26'43.403'',-51°04'35.378'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
154,8186,Gelado,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-05°58'45.400'',-50°08'29.100'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Sim,0.0,1.0,0
155,8185,Geladinho,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-05°59'41.256'',-50°06'34.134'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
156,8184,Estéril Sul,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°05'58.000'',-50°09'45.000'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
157,8187,Jacaré,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°06'29.300'',-50°10'08.600'',Sul do Equador,Baixa,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,0
158,8188,Pera Jusante,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°02'48.556'',-50°08'34.509'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
159,8189,Pera Montante,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°03'24.673'',-50°08'37.608'',Sul do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
160,8193,Azul,VALE S.A.,33592510000154,PA,PARAUAPEBAS,-06°04'41.300'',-50°17'29.300'',Sul do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
162,8190,RECON,MINERACAO SAO FRANCISCO DE ASSIS LTDA,42323964000110,PA,SÃO FÉLIX DO XINGU,-06°49'53.500'',-51°59'27.600'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
163,8288,Dique Provisorio 01,MINERACAO ONCA PUMA S.A.,48256824000153,PA,SÃO FÉLIX DO XINGU,-06°33'42.700'',-51°10'16.100'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
164,8289,Dique Provisorio 02,MINERACAO ONCA PUMA S.A.,48256824000153,PA,SÃO FÉLIX DO XINGU,-06°33'37.400'',-51°10'00.200'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
165,8271,Dique 04,MINERACAO ONCA PUMA S.A.,48256824000153,PA,SÃO FÉLIX DO XINGU,-06°33'31.456'',-51°10'40.184'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
166,8272,Dique 05,MINERACAO ONCA PUMA S.A.,48256824000153,PA,SÃO FÉLIX DO XINGU,-06°33'21.445'',-51°10'24.538'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
167,8829,BARRAGEM SÃO GERALDO,COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA,22825491000142,PA,SÃO FÉLIX DO XINGU,-06°06'36.700'',-52°16'31.000'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
168,8830,BARRAGEM SAO GERALDO 02,COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA,22825491000142,PA,SÃO FÉLIX DO XINGU,-06°04'32.800'',-52°15'18.700'',Sul do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
169,8287,Dique 06,MINERACAO ONCA PUMA S.A.,48256824000153,PA,SÃO FÉLIX DO XINGU,-06°34'49.300'',-51°10'27.000'',Sul do Equador,Baixa,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
170,7471,Mario Cruz,DEV MINERACAO S.A. - EM RECUPERACAO JUDICIAL,06030747000179,AP,PEDRA BRANCA DO AMAPARI,00°48'03.009'',-51°52'28.293'',Norte do Equador,Média,Média,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Sim,1.0,5.0,0
171,9051,TAP D,MINA TUCANO LTDA.,05642709000104,AP,PEDRA BRANCA DO AMAPARI,00°50'71.400'',-51°53'17.500'',Norte do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
172,9605,Leste,MINA TUCANO LTDA.,05642709000104,AP,PEDRA BRANCA DO AMAPARI,00°52'32.430'',-51°53'13.410'',Norte do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
173,9050,North Mill Pond,MINA TUCANO LTDA.,05642709000104,AP,PEDRA BRANCA DO AMAPARI,00°51'80.200'',-51°53'45.350'',Norte do Equador,Baixa,Alta,Sim,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Atestado,Barragem/Barramento/Dique,Não,0.0,0.0,0
174,9019,REJEITO USINA,ORO AMAPA MINERACAO,06170253000190,AP,CALÇOENE,02°17'09.000'',-51°38'00.000'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
175,9124,BARRAGEM DA USINA,Empresa de Mineração e Pesquisa do Amapá,14572101000141,AP,CALÇOENE,02°19'16.300'',-51°41'26.100'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
176,9711,Labourrie,Cooperativa de Mineração dos Garimpeiros do Lourenço Ltda,00788904000123,AP,CALÇOENE,02°16'43.000'',-51°39'02.380'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
177,5405,Barragem de Clarificação de Água,Zamapá Mineração S.a.,05857559000156,AP,FERREIRA GOMES,01°00'07.100'',-51°07'44.000'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
178,8988,Bacuri,Mineração Vila Nova Ltda,02008461000136,AP,MAZAGÃO,00°22'46.200'',-51°43'22.000'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
179,8993,SAMACA,Mineração Vila Nova Ltda,02008461000136,AP,MAZAGÃO,00°21'05.800'',-51°50'16.300'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
180,8744,VILA NOVA,UNAMGEN MINERACAO E METALURGIA SA,42593269000179,AP,MAZAGÃO,00°24'06.026'',-51°45'28.112'',Norte do Equador,Baixa,Baixa,Não,Sim,Sem emergência,1º Campanha 2024 - Atestado,1º Campanha 2023 - Indefinido,Barragem/Barramento/Dique,Não,0.0,0.0,3
181,9832,Barragem 1,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,23082365000108,AP,PORTO GRANDE,00°24'43.711'',-51°43'44.100'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
182,9833,Barragem 2,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,23082365000108,AP,PORTO GRANDE,00°24'35.510'',-51°43'45.270'',Norte do Equador,Média,Baixa,Não,Não,Sem emergência,-,-,Barragem/Barramento/Dique,Não,0.0,0.0,3
